time_ms,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
144.0,2,8,0,-1,2,2,-1,-2,-1,-1,0,0
145.0,2,8,0,-1,2,2,-1,-2,-1,-1,0,0
146.0,2,8,0,-1,2,2,-1,-2,-1,-1,0,0
147.0,2,8,0,-1,2,2,-1,-2,-1,-1,0,0
148.0,2,8,0,-1,2,2,-1,-2,-1,-1,0,0
149.0,2,8,0,-1,2,2,-1,-2,-1,-1,0,0
150.0,2,8,-1,-1,3,2,-1,-1,-3,-1,0,0
151.0,14,3,-5,-1,4,-1,-2,23,-8,-2,-1,-4
152.0,25,-3,-9,-2,10,-4,-3,47,-12,-3,-2,-7
153.0,25,6,-11,-3,11,-5,-3,49,-11,-4,-2,-6
154.0,20,7,-11,-2,11,-5,-3,40,-1,-3,-2,-1
155.0,15,7,-4,-2,10,-4,-2,29,-1,-3,-2,-1
156.0,10,7,-5,-2,9,-3,-1,15,-1,-3,-1,-2
157.0,5,7,-6,-2,7,-2,-1,4,1,-2,-1,-1
158.0,1,9,-4,-1,5,0,-1,-3,2,-2,-1,0
159.0,-1,10,-3,-1,5,0,-1,-9,3,-2,-1,0
160.0,-2,11,-2,-1,4,0,-1,-12,3,-2,-1,0
161.0,-3,11,-2,-1,3,1,-1,-14,3,-1,-1,1
162.0,-4,11,-1,-1,3,1,-1,-15,2,-1,0,1
163.0,-4,12,0,-1,2,2,-1,-16,2,-1,0,1
164.0,-4,12,1,-1,2,2,-1,-16,2,-1,0,1
165.0,-4,11,1,-1,1,3,-1,-15,1,-1,0,1
166.0,-4,11,2,0,1,3,-1,-14,1,-1,0,1
167.0,-3,11,2,0,1,3,-1,-13,0,-1,0,1
168.0,-3,11,2,0,0,4,-1,-12,0,-1,0,0
169.0,-2,11,3,0,0,4,-1,-11,0,-1,0,0
170.0,-2,10,3,0,0,4,-1,-10,-1,-1,0,0
171.0,-2,10,3,0,0,4,-1,-9,-1,-1,0,0
172.0,-1,10,3,0,0,4,-1,-9,-1,-1,0,0
173.0,-1,10,3,0,0,4,-1,-8,-2,-1,0,0
174.0,0,9,3,0,0,4,-1,-7,-2,-1,0,0
175.0,0,9,3,0,0,4,-1,-6,-2,-1,0,0
176.0,0,9,3,0,0,4,-1,-6,-2,-1,0,0
177.0,0,9,3,0,0,4,-1,-5,-2,-1,0,0
178.0,1,9,3,0,0,4,-1,-5,-2,-1,0,0
179.0,1,8,3,0,0,4,-1,-4,-2,-1,0,0
180.0,1,8,2,0,0,4,-1,-4,-3,-1,0,0
181.0,1,8,2,0,0,3,-1,-3,-3,-1,0,0
182.0,1,8,2,0,0,3,-1,-3,-3,-2,0,0
183.0,1,8,2,0,0,3,-1,-3,-3,-2,0,0
184.0,2,8,2,0,0,3,-1,-3,-3,-2,0,0
185.0,2,8,2,0,1,3,-1,-3,-3,-2,0,0
186.0,2,8,2,0,1,3,-1,-3,-3,-2,0,0
187.0,2,8,2,0,1,3,-1,-2,-4,-2,0,0
188.0,2,8,2,0,1,3,-1,-2,-4,-2,0,0
189.0,2,9,2,0,1,3,-1,-2,-4,-2,0,0
190.0,2,9,2,-1,1,3,-1,-2,-4,-2,0,0
191.0,2,9,1,-1,1,3,-1,-2,-4,-2,0,0
192.0,2,9,1,-1,1,3,-1,-2,-4,-2,0,0
193.0,2,9,1,-1,1,3,-1,-2,-4,-2,0,0
194.0,2,9,1,-1,1,3,-1,-2,-4,-2,0,0
195.0,3,10,1,-1,1,3,-1,-2,-4,-2,0,0
196.0,3,10,1,-1,2,3,-1,-2,-4,-2,0,0
197.0,3,10,1,-1,2,3,-2,-2,-4,-2,0,0
198.0,3,10,1,-1,2,3,-2,-2,-4,-2,0,0
199.0,3,11,1,-2,2,3,-2,-2,-4,-2,0,0
200.0,4,11,1,-2,2,3,-2,-2,-3,-2,0,0
201.0,4,11,1,-2,2,3,-2,-2,-3,-2,0,0
202.0,4,12,1,-2,2,3,-3,-2,-3,-2,0,1
203.0,5,12,1,-2,2,4,-3,-2,-3,-1,1,1
204.0,5,13,1,-3,2,4,-4,-2,-3,-1,1,2
205.0,6,13,1,-3,3,4,-4,-2,-3,-1,1,2
206.0,6,13,1,-3,3,4,-4,-2,-3,-1,1,2
207.0,6,14,1,-3,3,4,-5,-2,-2,0,2,3
208.0,7,15,1,-4,3,4,-5,-2,-3,0,2,3
209.0,7,15,1,-4,3,4,-6,-2,-3,0,2,4
210.0,8,16,1,-4,3,5,-6,-3,-3,1,2,4
211.0,9,16,1,-5,3,5,-7,-3,-4,1,3,5
212.0,10,17,1,-5,3,5,-8,-3,-5,1,3,5
213.0,10,17,1,-6,3,5,-9,-4,-5,2,4,6
214.0,11,18,1,-6,3,5,-10,-4,-5,2,4,6
215.0,11,18,1,-7,4,5,-11,-4,-5,2,4,7
216.0,13,19,1,-7,4,6,-12,-5,-6,2,5,8
217.0,13,20,1,-7,4,6,-12,-5,-6,3,5,8
218.0,14,20,0,-8,5,6,-14,-6,-6,3,6,9
219.0,15,21,0,-9,5,6,-15,-6,-7,3,7,10
220.0,17,22,0,-9,6,6,-16,-7,-8,4,7,12
221.0,17,22,0,-10,6,6,-17,-7,-8,4,8,12
222.0,18,23,0,-10,6,7,-18,-8,-9,5,9,13
223.0,19,24,0,-11,7,7,-19,-8,-9,5,9,15
224.0,21,25,-1,-12,7,7,-21,-9,-10,6,11,17
225.0,22,25,-1,-12,8,7,-22,-9,-10,6,11,18
226.0,23,26,-1,-13,8,7,-23,-10,-10,7,12,19
227.0,24,27,-2,-14,9,8,-24,-11,-11,8,14,21
228.0,26,28,-2,-15,10,8,-25,-11,-11,8,15,22
229.0,27,29,-2,-15,10,8,-26,-12,-11,9,15,24
230.0,28,29,-2,-16,11,8,-27,-12,-12,9,16,25
231.0,30,30,-2,-18,12,8,-29,-13,-12,10,18,28
232.0,31,31,-2,-18,13,8,-30,-14,-12,11,19,29
233.0,32,31,-3,-19,13,8,-30,-14,-12,11,20,30
234.0,33,32,-3,-20,14,9,-31,-15,-12,12,21,32
235.0,35,33,-3,-21,15,9,-32,-16,-11,13,22,33
236.0,35,33,-4,-22,15,9,-33,-16,-11,14,24,35
237.0,36,34,-4,-22,16,9,-33,-17,-11,14,24,35
238.0,36,34,-4,-23,16,9,-34,-17,-10,15,25,37
239.0,37,34,-5,-24,17,9,-35,-18,-8,16,27,38
240.0,37,35,-5,-24,17,9,-35,-18,-7,16,27,39
241.0,38,35,-5,-25,18,9,-35,-18,-6,17,28,40
242.0,38,35,-6,-25,18,9,-35,-18,-5,17,29,41
243.0,39,35,-6,-26,19,9,-35,-18,-3,19,31,42
244.0,39,35,-7,-27,20,9,-35,-17,-2,19,32,43
245.0,40,35,-7,-27,20,9,-35,-17,-1,20,32,43
246.0,40,35,-7,-27,21,9,-34,-17,1,20,33,44
247.0,40,34,-8,-28,21,9,-34,-17,3,21,34,45
248.0,41,34,-8,-28,22,9,-34,-17,3,22,34,45
249.0,41,34,-8,-28,22,9,-34,-16,4,22,35,45
250.0,41,34,-9,-29,22,9,-33,-16,5,23,35,46
251.0,41,34,-9,-29,23,9,-33,-16,4,24,36,46
252.0,42,34,-9,-30,23,9,-32,-16,3,24,36,46
253.0,42,34,-9,-30,24,9,-32,-16,3,24,36,46
254.0,42,34,-10,-30,24,9,-31,-16,0,24,37,46
255.0,41,34,-10,-30,24,8,-30,-16,-2,24,37,46
256.0,41,33,-10,-30,24,8,-30,-16,-4,24,36,46
257.0,41,33,-11,-30,25,8,-29,-16,-7,24,36,45
258.0,40,31,-11,-30,25,8,-27,-16,-10,23,36,44
259.0,40,30,-11,-30,25,7,-26,-16,-13,22,35,43
260.0,39,30,-12,-30,25,7,-25,-16,-16,22,35,43
261.0,39,28,-12,-30,26,7,-24,-17,-19,21,34,42
262.0,37,26,-13,-29,26,6,-22,-17,-23,18,33,39
263.0,36,24,-13,-29,26,5,-20,-17,-25,17,32,38
264.0,35,23,-13,-28,26,5,-19,-17,-29,16,31,36
265.0,34,22,-14,-28,26,5,-17,-18,-31,15,30,35
266.0,31,20,-14,-27,25,4,-15,-18,-33,13,29,32
267.0,29,18,-14,-26,25,3,-13,-18,-35,11,27,30
268.0,28,17,-14,-25,25,3,-12,-18,-35,10,26,29
269.0,27,16,-14,-24,24,2,-10,-19,-37,8,25,27
270.0,24,14,-14,-23,24,2,-7,-19,-38,5,22,24
271.0,22,13,-14,-22,23,2,-6,-19,-38,3,21,22
272.0,20,11,-14,-21,23,1,-4,-19,-38,2,20,19
273.0,18,10,-14,-20,22,1,-3,-19,-38,0,18,18
274.0,15,9,-13,-19,21,0,-1,-19,-36,-2,16,15
275.0,13,8,-13,-17,20,0,0,-19,-35,-4,14,12
276.0,12,8,-13,-17,19,0,1,-19,-35,-4,13,11
277.0,9,6,-12,-15,18,0,3,-19,-33,-6,11,8
278.0,7,6,-11,-14,17,0,4,-19,-31,-7,9,6
279.0,6,6,-11,-13,17,0,5,-19,-31,-8,8,5
280.0,5,6,-10,-12,16,0,6,-18,-29,-10,7,3
281.0,3,4,-10,-11,14,0,7,-18,-27,-11,5,1
282.0,2,4,-9,-9,13,0,8,-17,-26,-12,4,0
283.0,0,3,-8,-8,12,0,9,-17,-24,-13,2,-1
284.0,0,3,-8,-8,12,0,9,-17,-24,-14,1,-2
285.0,-2,2,-7,-6,10,-1,10,-16,-22,-15,0,-4
286.0,-3,1,-7,-5,9,-1,11,-15,-21,-16,-1,-5
287.0,-3,1,-7,-4,9,-1,11,-15,-21,-16,-1,-5
288.0,-4,0,-6,-3,8,-1,11,-14,-20,-16,-2,-6
289.0,-5,0,-6,-2,7,-1,11,-13,-18,-17,-4,-7
290.0,-6,-1,-5,-1,6,-1,11,-13,-17,-18,-4,-8
291.0,-6,-1,-5,-1,6,-1,11,-12,-17,-18,-5,-8
292.0,-6,-1,-5,0,5,-1,11,-12,-16,-18,-6,-8
293.0,-7,-1,-4,0,4,-2,10,-11,-14,-18,-6,-9
294.0,-7,-1,-4,1,4,-2,10,-10,-13,-18,-7,-9
295.0,-7,-1,-3,1,3,-2,10,-10,-13,-18,-7,-9
296.0,-7,-1,-3,1,3,-2,9,-9,-12,-18,-8,-10
297.0,-7,-1,-3,2,3,-2,9,-9,-11,-18,-8,-10
298.0,-7,-1,-3,3,3,-2,9,-8,-10,-18,-9,-10
299.0,-7,-1,-2,3,2,-2,8,-8,-10,-18,-9,-10
300.0,-7,-1,-2,3,2,-2,8,-7,-9,-18,-9,-10
301.0,-7,-1,-2,4,2,-2,8,-6,-8,-17,-10,-10
302.0,-7,0,-2,4,1,-2,8,-6,-7,-17,-10,-10
303.0,-7,0,-2,4,1,-2,8,-5,-7,-17,-10,-10
304.0,-7,0,-2,5,1,-2,7,-4,-6,-17,-10,-10
305.0,-7,0,-2,5,0,-2,7,-4,-5,-16,-10,-10
306.0,-7,0,-2,5,0,-2,7,-3,-5,-16,-10,-10
307.0,-7,0,-2,5,0,-2,7,-3,-5,-16,-10,-10
308.0,-7,0,-1,5,0,-2,7,-2,-5,-15,-10,-10
309.0,-7,0,-1,6,0,-2,7,-2,-5,-15,-10,-10
310.0,-6,0,-1,6,0,-2,7,-2,-4,-15,-10,-10
311.0,-6,0,-1,6,-1,-2,7,-2,-4,-14,-10,-10
312.0,-6,0,-1,6,-1,-2,7,-1,-3,-14,-10,-10
313.0,-6,0,-1,6,-1,-2,7,-1,-3,-14,-10,-9
314.0,-5,0,-1,6,-1,-2,7,0,-3,-13,-10,-9
315.0,-5,0,-1,6,-1,-2,7,0,-2,-13,-10,-9
316.0,-5,0,-1,6,-1,-2,7,0,-2,-12,-10,-9
317.0,-5,0,-1,6,-1,-2,7,1,-2,-12,-10,-9
318.0,-5,0,-1,6,-1,-2,6,1,-1,-12,-10,-9
319.0,-5,0,-1,6,-1,-2,6,1,-1,-12,-10,-9
320.0,-5,0,-1,6,-1,-2,6,1,-1,-11,-10,-9
321.0,-5,0,-1,6,-1,-2,6,1,-1,-11,-9,-9
322.0,-5,0,-1,6,-1,-2,6,2,-1,-11,-9,-9
323.0,-5,0,-1,7,-1,-2,6,2,-1,-11,-9,-9
324.0,-6,0,-1,7,-1,-2,6,2,-1,-10,-9,-9
325.0,-6,0,-1,7,-1,-2,6,2,-1,-10,-9,-9
326.0,-6,0,-1,7,-1,-2,6,2,-1,-10,-9,-9
327.0,-5,0,-1,7,-1,-2,6,2,0,-10,-9,-9
328.0,-5,0,-1,7,-1,-2,6,2,0,-9,-9,-9
329.0,-5,0,-1,7,-1,-2,6,2,0,-9,-9,-9
330.0,-5,0,-1,7,-1,-2,6,2,0,-9,-9,-9
331.0,-5,0,-1,7,-1,-2,6,3,0,-9,-9,-9
332.0,-5,0,-1,6,-1,-2,6,3,0,-9,-9,-9
333.0,-5,0,-1,6,-1,-2,6,3,0,-9,-9,-9
334.0,-5,1,-1,6,-1,-2,6,3,0,-9,-9,-9
335.0,-5,1,-1,6,-1,-2,6,3,0,-8,-9,-9
336.0,-5,1,-1,6,-1,-2,6,3,0,-8,-9,-9
337.0,-4,1,-1,6,-1,-2,7,3,1,-8,-8,-9
338.0,-4,1,-1,6,-1,-2,7,3,1,-8,-8,-9
339.0,-4,1,-1,6,-1,-2,7,3,1,-8,-8,-9
340.0,-4,1,-1,6,-1,-2,7,3,1,-8,-8,-9
341.0,-4,2,-1,6,-1,-2,7,3,1,-8,-8,-9
342.0,-4,2,-1,6,-1,-2,7,4,1,-7,-8,-9
343.0,-4,2,-1,6,-1,-2,7,4,1,-7,-8,-9
344.0,-4,2,-1,6,-1,-2,7,3,1,-7,-8,-9
345.0,-4,1,-1,6,-1,-2,7,3,1,-7,-8,-9
346.0,-4,1,-1,6,-1,-2,7,3,1,-7,-8,-9
347.0,-5,1,-1,6,-1,-2,7,3,0,-7,-8,-9
348.0,-5,1,-1,6,-1,-2,7,3,0,-7,-8,-9
349.0,-5,1,-1,6,-1,-2,7,3,0,-7,-8,-9
350.0,-5,0,-1,6,-1,-2,7,3,0,-7,-8,-9
351.0,-5,0,-1,6,-1,-2,7,3,0,-7,-8,-10
352.0,-5,0,-1,6,-1,-2,7,3,0,-7,-8,-10
353.0,-5,0,-1,6,-1,-2,7,3,0,-7,-8,-10
354.0,-5,-1,-1,6,-1,-2,7,3,0,-7,-8,-10
355.0,-5,-1,-1,6,-1,-2,7,3,0,-7,-8,-10
356.0,-6,-1,-1,6,-1,-2,7,3,0,-7,-8,-10
357.0,-6,-1,-1,7,-1,-2,7,3,0,-7,-8,-10
358.0,-6,-1,-1,7,-1,-2,7,3,0,-7,-8,-10
359.0,-6,-1,-1,7,-1,-2,7,3,0,-7,-8,-10
360.0,-6,-1,-1,7,-1,-2,7,2,0,-7,-8,-10
361.0,-6,-1,-1,7,-1,-2,7,2,0,-7,-8,-10
362.0,-6,-1,-1,7,-1,-2,7,3,0,-7,-8,-10
363.0,-7,-1,-1,7,-1,-2,7,3,0,-7,-8,-10
364.0,-7,-1,-1,7,-1,-2,7,3,0,-7,-8,-10
365.0,-7,-1,-1,7,-1,-2,7,3,0,-7,-8,-10
366.0,-7,-1,-1,7,-1,-2,7,3,0,-7,-8,-10
367.0,-7,-1,-1,7,-1,-2,7,3,0,-7,-8,-10
368.0,-7,-1,-1,7,-2,-2,7,3,0,-7,-8,-10
369.0,-7,-1,-1,7,-2,-2,7,3,0,-7,-8,-10
370.0,-7,-1,-1,7,-1,-2,8,3,0,-7,-8,-10
371.0,-6,-1,-1,7,-1,-2,8,3,0,-7,-8,-10
372.0,-6,-1,-1,7,-1,-2,8,3,0,-7,-8,-10
373.0,-6,-1,-1,7,-1,-3,8,3,0,-7,-8,-10
374.0,-6,-1,-1,7,-1,-3,8,3,0,-7,-8,-10
375.0,-6,-1,-1,7,-1,-3,8,3,0,-7,-8,-10
376.0,-6,-1,-1,7,-1,-3,8,3,0,-7,-8,-10
377.0,-6,-1,-1,7,-1,-3,7,3,0,-7,-8,-10
378.0,-6,-1,-1,7,-1,-3,7,3,0,-7,-8,-10
379.0,-6,-1,-1,7,-1,-3,7,3,0,-7,-8,-10
380.0,-6,-1,-1,7,-1,-3,7,3,0,-7,-8,-10
381.0,-6,-1,-1,7,-1,-3,7,3,0,-7,-8,-10
382.0,-6,-1,-1,7,-1,-3,7,3,0,-7,-9,-10
383.0,-6,-1,-1,7,-1,-3,7,3,0,-7,-9,-10
384.0,-6,-1,-1,7,-1,-3,7,3,0,-7,-9,-10
385.0,-6,-1,-1,7,-1,-3,8,3,0,-7,-9,-10
386.0,-6,-1,-1,7,-1,-3,8,3,0,-7,-9,-10
387.0,-6,-1,-1,7,-1,-2,8,3,0,-7,-9,-10
388.0,-6,-1,-1,7,-1,-2,8,3,0,-7,-9,-10
389.0,-6,-1,-1,7,-1,-2,8,3,0,-7,-8,-10
390.0,-6,0,-1,7,-1,-2,8,3,1,-7,-8,-10
391.0,-6,0,-1,7,-1,-2,8,4,1,-7,-8,-10
392.0,-6,0,-1,7,-1,-2,8,4,1,-7,-8,-10
393.0,-6,0,-1,7,-1,-2,8,4,1,-7,-8,-10
394.0,-6,0,-1,7,-1,-2,8,4,1,-7,-8,-10
395.0,-6,0,-1,7,-1,-2,8,4,1,-7,-8,-10
396.0,-6,0,-1,7,-1,-2,8,4,1,-7,-8,-10
397.0,-6,0,-1,7,-1,-2,8,4,1,-7,-8,-10
398.0,-6,0,-1,7,-1,-2,9,4,1,-7,-8,-9
399.0,-6,0,-1,7,-1,-2,9,4,1,-7,-8,-9
400.0,-6,0,-1,7,-1,-2,9,4,2,-7,-8,-9
401.0,-6,0,-1,7,-1,-2,9,4,2,-7,-8,-9
402.0,-6,0,-1,7,-1,-2,9,4,2,-7,-8,-9
403.0,-6,0,-1,7,-1,-2,9,5,2,-7,-8,-9
404.0,-6,0,-1,7,-1,-2,9,5,2,-7,-8,-9
405.0,-6,0,-1,7,-1,-2,9,5,2,-7,-8,-9
406.0,-6,0,-1,7,-2,-2,9,5,2,-7,-8,-9
407.0,-6,0,-1,7,-2,-2,9,5,2,-7,-8,-9
408.0,-6,0,-1,7,-2,-2,9,5,2,-7,-8,-10
409.0,-6,0,-1,7,-2,-2,9,5,2,-7,-8,-10
410.0,-6,0,-1,7,-2,-2,9,5,2,-7,-8,-10
411.0,-6,0,-1,7,-2,-2,9,5,1,-7,-8,-10
412.0,-6,0,-1,7,-2,-2,9,5,1,-7,-8,-10
413.0,-6,0,-1,7,-2,-2,9,5,1,-7,-8,-10
414.0,-6,0,-1,7,-2,-2,9,5,1,-7,-8,-10
415.0,-6,0,-1,7,-2,-2,9,5,1,-7,-8,-10
416.0,-6,0,-1,7,-2,-2,9,5,1,-7,-8,-10
417.0,-6,0,-1,7,-2,-2,9,5,1,-7,-8,-10
418.0,-6,-1,-1,7,-2,-2,9,5,1,-7,-8,-10
419.0,-6,-1,-1,7,-2,-2,9,5,1,-7,-8,-10
