time_ms,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
211.0,22,-15,-24,-10,22,-15,0,5,-8,2,34,39
212.0,22,-16,-25,-9,23,-16,0,5,-10,0,34,39
213.0,22,-18,-26,-9,24,-18,0,5,-10,0,33,39
214.0,21,-19,-27,-8,24,-19,1,5,-11,-1,33,39
215.0,21,-19,-28,-8,24,-19,1,5,-12,-1,33,38
216.0,21,-21,-29,-7,25,-21,2,5,-12,-3,32,38
217.0,20,-22,-30,-6,25,-22,2,5,-13,-4,31,37
218.0,20,-23,-31,-6,26,-23,3,5,-14,-5,31,36
219.0,19,-23,-31,-5,26,-23,3,5,-14,-6,31,36
220.0,19,-25,-33,-4,26,-25,4,5,-15,-7,30,35
221.0,18,-25,-33,-4,27,-25,4,5,-15,-8,29,34
222.0,18,-26,-34,-3,27,-26,5,5,-15,-9,28,33
223.0,18,-27,-35,-3,27,-27,5,5,-16,-10,27,33
224.0,17,-28,-36,-2,27,-28,6,5,-16,-11,26,31
225.0,16,-29,-37,-1,28,-29,6,5,-16,-12,25,30
226.0,16,-30,-37,-1,28,-30,7,5,-16,-13,24,29
227.0,16,-31,-38,-1,28,-31,7,5,-16,-14,24,28
228.0,15,-32,-39,0,28,-32,8,5,-16,-14,23,27
229.0,15,-33,-39,0,28,-32,8,5,-16,-15,22,26
230.0,15,-33,-40,1,28,-33,8,6,-16,-16,21,25
231.0,14,-33,-40,1,29,-34,8,5,-16,-16,20,24
232.0,14,-33,-41,2,29,-34,8,5,-15,-17,19,23
233.0,14,-34,-41,2,29,-35,8,5,-15,-17,18,22
234.0,14,-33,-41,3,29,-35,8,5,-15,-17,18,22
235.0,13,-33,-41,3,29,-35,8,5,-14,-18,16,21
236.0,13,-33,-42,4,29,-36,8,5,-14,-18,15,20
237.0,13,-33,-42,4,28,-36,7,5,-13,-18,15,19
238.0,13,-32,-42,4,28,-36,7,5,-13,-18,14,18
239.0,12,-32,-42,4,28,-36,7,5,-12,-18,13,17
240.0,12,-31,-41,5,28,-36,7,5,-11,-18,12,16
241.0,12,-30,-41,5,28,-36,6,5,-10,-18,12,15
242.0,12,-30,-41,5,28,-36,6,4,-10,-18,11,15
243.0,11,-29,-41,5,27,-36,6,4,-9,-18,10,14
244.0,11,-28,-40,5,27,-35,5,4,-8,-18,10,13
245.0,11,-27,-40,5,26,-35,5,4,-7,-17,9,13
246.0,11,-26,-39,5,26,-35,4,4,-6,-17,9,12
247.0,10,-25,-39,5,26,-34,4,4,-5,-17,8,11
248.0,10,-24,-38,5,25,-34,4,4,-5,-16,8,11
249.0,10,-23,-37,5,25,-33,3,3,-4,-16,7,10
250.0,10,-23,-37,5,24,-33,3,3,-4,-16,7,10
251.0,9,-21,-36,5,24,-32,3,3,-3,-15,6,9
252.0,9,-21,-35,5,23,-31,3,3,-2,-14,6,8
253.0,8,-20,-34,5,23,-31,2,3,-1,-14,5,7
254.0,8,-19,-33,4,22,-30,2,3,-1,-13,5,7
255.0,8,-18,-32,4,21,-29,2,3,0,-13,4,6
256.0,7,-17,-32,4,21,-28,2,3,0,-12,4,5
257.0,7,-16,-31,4,20,-28,2,3,1,-12,3,5
258.0,6,-15,-30,4,19,-27,2,3,1,-11,3,4
259.0,6,-14,-29,4,19,-26,2,3,1,-11,2,3
260.0,5,-14,-27,4,18,-25,2,2,2,-11,2,2
261.0,4,-13,-26,4,17,-24,2,2,2,-10,1,2
262.0,4,-12,-25,3,16,-23,2,2,2,-10,1,1
263.0,3,-11,-24,3,16,-22,2,2,2,-9,0,0
264.0,3,-11,-23,3,15,-22,2,2,2,-9,0,-1
265.0,2,-10,-22,3,14,-21,2,2,2,-9,-1,-1
266.0,1,-9,-21,3,13,-20,2,2,2,-8,-1,-2
267.0,1,-9,-20,3,12,-19,2,2,2,-8,-1,-2
268.0,0,-8,-19,3,12,-18,2,2,3,-8,-1,-3
269.0,0,-8,-17,3,11,-17,2,2,3,-7,-2,-4
270.0,0,-7,-16,3,10,-16,2,2,3,-7,-2,-4
271.0,-1,-7,-15,3,9,-15,2,1,3,-7,-3,-5
272.0,-2,-6,-14,3,8,-15,3,1,4,-6,-3,-6
273.0,-2,-6,-13,3,8,-14,3,1,4,-6,-4,-6
274.0,-3,-5,-12,3,7,-13,3,1,4,-6,-4,-7
275.0,-3,-5,-11,3,6,-12,3,1,5,-5,-5,-8
276.0,-4,-4,-10,3,5,-11,3,1,5,-5,-5,-8
277.0,-4,-4,-9,3,4,-11,3,1,5,-5,-6,-9
278.0,-5,-4,-8,3,4,-10,3,1,5,-5,-6,-10
279.0,-5,-3,-7,3,3,-9,4,1,5,-4,-7,-10
280.0,-5,-3,-6,3,2,-8,4,1,5,-4,-7,-10
281.0,-6,-3,-5,3,1,-8,4,1,5,-4,-7,-11
282.0,-6,-3,-4,3,1,-7,4,1,6,-4,-8,-11
283.0,-6,-2,-3,3,0,-7,4,1,6,-3,-8,-11
284.0,-7,-2,-3,3,0,-6,4,1,6,-3,-8,-12
285.0,-7,-2,-2,3,0,-5,4,1,6,-3,-9,-12
286.0,-7,-2,-1,3,-1,-5,4,1,6,-3,-9,-12
287.0,-8,-2,0,3,-1,-4,4,1,6,-3,-9,-12
288.0,-8,-2,0,3,-2,-4,4,1,6,-3,-9,-13
289.0,-8,-2,0,3,-2,-3,4,1,6,-2,-10,-13
290.0,-8,-2,0,3,-2,-3,4,1,6,-2,-10,-13
291.0,-8,-2,1,3,-3,-3,4,1,6,-2,-10,-13
292.0,-8,-2,2,3,-3,-2,4,1,6,-2,-10,-13
293.0,-8,-2,2,3,-4,-2,4,1,7,-2,-10,-13
294.0,-8,-1,3,3,-4,-2,4,1,7,-2,-11,-14
295.0,-8,-1,3,3,-4,-2,4,1,7,-2,-11,-14
296.0,-8,-1,3,3,-5,-2,5,1,7,-1,-11,-14
297.0,-9,-1,4,3,-5,-2,5,1,7,-1,-11,-14
298.0,-9,-1,4,3,-5,-1,5,1,7,-1,-11,-14
299.0,-9,-1,5,3,-6,-1,5,1,7,-1,-11,-14
300.0,-9,-1,5,3,-6,-1,5,1,7,-1,-12,-14
301.0,-9,-1,5,3,-6,-1,5,1,7,-1,-12,-14
302.0,-9,-1,6,3,-6,0,5,1,7,-1,-12,-14
303.0,-9,-1,6,3,-7,0,5,1,7,-1,-12,-14
304.0,-9,-1,6,3,-7,0,5,1,7,-1,-12,-14
305.0,-9,-1,6,3,-7,0,5,1,7,-1,-12,-14
306.0,-9,-1,7,3,-7,1,5,1,7,-1,-12,-14
307.0,-9,-1,7,3,-7,1,5,1,7,-1,-12,-14
308.0,-9,-1,7,3,-8,1,5,1,7,0,-12,-14
309.0,-9,-1,7,3,-8,1,5,1,7,0,-12,-14
310.0,-9,-1,7,3,-8,1,4,1,7,0,-12,-14
311.0,-9,-1,8,3,-8,1,4,1,7,0,-13,-15
312.0,-9,-1,8,3,-8,1,4,1,7,0,-13,-15
313.0,-9,-1,8,3,-8,2,4,1,7,0,-13,-15
314.0,-9,-1,8,3,-8,2,4,1,8,0,-13,-15
315.0,-9,-1,8,3,-8,2,4,1,8,0,-13,-15
316.0,-9,-1,8,3,-8,2,4,1,8,0,-13,-15
317.0,-9,-1,9,3,-9,2,4,1,8,0,-13,-15
318.0,-9,-1,9,3,-9,2,4,1,8,0,-13,-15
319.0,-9,-1,9,3,-9,2,4,1,8,0,-13,-15
320.0,-9,-1,9,3,-9,2,4,1,8,0,-13,-15
321.0,-9,0,9,3,-9,2,4,1,8,0,-13,-15
322.0,-9,0,9,3,-9,2,4,1,8,0,-13,-15
323.0,-9,0,9,3,-9,3,4,1,7,0,-13,-15
324.0,-9,0,9,3,-9,3,4,1,7,0,-13,-15
325.0,-9,0,9,3,-9,3,4,1,7,0,-13,-15
326.0,-9,0,9,3,-9,3,4,1,7,0,-13,-15
327.0,-9,0,10,3,-9,3,4,1,7,0,-13,-15
328.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
329.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
330.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
331.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
332.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
333.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
334.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
335.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
336.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
337.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
338.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
339.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
340.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
341.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
342.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
343.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
344.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
345.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
346.0,-9,-1,10,3,-9,3,4,1,7,0,-13,-15
347.0,-9,-1,10,3,-9,3,4,1,6,0,-13,-15
348.0,-9,-1,10,3,-9,3,4,1,6,0,-13,-15
349.0,-9,-1,10,3,-9,3,4,1,6,0,-13,-15
350.0,-9,-1,10,3,-9,3,4,1,6,0,-13,-15
351.0,-9,-1,9,3,-9,3,4,1,6,0,-13,-15
352.0,-9,-1,9,3,-9,3,4,1,6,0,-13,-15
353.0,-9,-1,9,3,-9,3,4,1,6,0,-13,-15
354.0,-9,-1,9,3,-9,3,4,1,6,0,-13,-15
355.0,-9,-1,9,3,-9,3,4,1,6,0,-13,-15
356.0,-9,-1,9,3,-9,3,4,1,7,0,-13,-15
357.0,-9,-1,9,3,-9,3,4,1,7,0,-13,-15
358.0,-9,-1,9,3,-9,2,4,1,6,0,-13,-15
359.0,-9,-1,9,3,-9,2,4,1,6,0,-13,-15
360.0,-9,-1,9,3,-9,2,4,1,6,0,-14,-15
361.0,-9,-1,9,3,-9,2,4,1,6,0,-14,-15
362.0,-9,-1,9,3,-9,2,4,1,6,0,-14,-15
363.0,-9,-1,9,3,-9,2,4,1,6,0,-14,-15
364.0,-9,-1,9,3,-9,2,4,1,6,0,-14,-15
365.0,-9,-1,9,3,-9,2,4,1,6,0,-14,-15
366.0,-9,-1,9,3,-9,2,4,1,6,0,-14,-15
367.0,-9,-1,9,3,-9,2,4,1,6,0,-14,-15
368.0,-9,-1,9,3,-9,2,4,1,7,0,-14,-15
369.0,-9,-1,9,3,-9,2,4,1,7,0,-14,-15
370.0,-9,-1,9,3,-9,2,4,1,7,0,-14,-15
371.0,-9,-1,9,3,-9,2,4,1,6,0,-14,-15
372.0,-9,-1,9,3,-9,2,4,1,6,0,-14,-15
373.0,-9,-1,9,3,-9,2,4,1,6,0,-14,-15
374.0,-9,-1,9,3,-9,2,4,1,6,0,-14,-15
375.0,-9,-1,9,3,-9,2,4,1,6,0,-14,-15
376.0,-9,-1,9,3,-9,2,4,1,7,0,-14,-15
377.0,-9,-1,9,3,-9,2,4,1,7,0,-14,-15
378.0,-9,-1,9,3,-9,2,4,1,7,0,-14,-15
379.0,-9,-1,9,3,-9,2,4,1,6,0,-14,-15
380.0,-9,-1,9,3,-9,2,4,1,6,0,-13,-15
381.0,-9,-1,9,3,-9,2,4,1,6,0,-13,-15
382.0,-8,-1,9,3,-9,2,4,1,6,0,-13,-15
383.0,-8,-1,9,3,-9,2,4,1,6,0,-13,-15
384.0,-8,-1,9,3,-9,2,4,1,6,0,-13,-15
385.0,-9,-1,9,3,-9,2,4,1,7,0,-13,-15
386.0,-9,-1,9,3,-9,2,4,1,7,0,-13,-15
387.0,-9,-1,9,3,-9,2,4,0,7,0,-13,-15
388.0,-9,-1,9,3,-9,2,4,0,7,0,-13,-15
389.0,-9,-1,9,3,-9,2,3,0,7,0,-13,-15
390.0,-9,-1,9,3,-9,2,3,0,7,0,-13,-15
391.0,-9,-1,9,3,-9,2,3,0,7,0,-13,-15
392.0,-9,-1,9,3,-9,2,3,0,7,0,-13,-15
393.0,-9,-1,9,3,-9,2,4,0,7,0,-13,-15
394.0,-9,-1,9,3,-9,2,4,0,7,0,-13,-15
395.0,-9,-1,9,3,-9,2,4,0,7,0,-13,-15
396.0,-9,-1,9,3,-9,2,4,0,7,0,-13,-15
397.0,-8,-1,9,3,-9,2,4,0,7,0,-13,-15
398.0,-8,-1,9,3,-9,2,4,1,7,0,-13,-15
399.0,-8,-1,9,3,-9,2,4,1,7,0,-13,-15
400.0,-8,-1,9,3,-9,2,4,1,7,0,-13,-15
401.0,-9,-1,9,3,-9,2,4,1,7,0,-13,-15
402.0,-9,-1,9,3,-9,2,4,1,7,0,-13,-15
403.0,-9,-1,9,3,-9,2,4,1,8,0,-13,-15
404.0,-9,-1,9,3,-9,2,4,1,8,0,-13,-15
405.0,-9,-1,9,3,-9,2,4,1,8,0,-13,-15
406.0,-9,-1,9,3,-9,2,4,1,8,0,-13,-15
407.0,-9,-1,9,3,-9,2,4,1,8,0,-13,-15
408.0,-9,-1,9,3,-9,2,4,1,8,0,-13,-15
409.0,-9,-1,9,3,-9,2,4,1,8,0,-13,-15
410.0,-9,-1,9,3,-9,2,4,1,8,0,-13,-15
411.0,-9,-1,9,3,-9,2,4,1,8,0,-13,-15
412.0,-9,-1,9,3,-9,2,5,1,8,0,-13,-15
413.0,-9,-1,9,3,-9,2,5,1,8,0,-13,-15
414.0,-9,-1,9,3,-9,2,5,1,8,0,-13,-15
415.0,-9,-1,9,3,-9,2,5,1,9,0,-13,-15
416.0,-9,-1,9,3,-9,3,5,2,9,0,-13,-15
417.0,-9,-1,9,3,-9,3,5,2,9,0,-13,-15
418.0,-9,-1,9,3,-9,3,5,2,9,0,-13,-15
