time_ms,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
637.0,1,0,0,0,0,0,2,11,4,0,0,0
638.0,1,0,0,0,0,0,2,11,4,0,0,0
639.0,1,0,0,0,0,0,2,11,4,0,0,0
640.0,1,0,0,0,0,0,2,11,4,0,0,0
641.0,1,0,0,0,0,0,2,11,4,0,0,0
642.0,1,0,0,0,0,0,2,11,4,0,0,0
643.0,1,0,0,0,0,0,2,11,4,0,0,0
644.0,1,0,0,0,0,0,2,11,4,0,0,0
645.0,1,0,0,0,0,0,2,11,4,0,0,0
646.0,1,0,0,0,0,0,1,11,4,0,0,-1
647.0,1,0,0,0,0,0,1,11,4,0,0,-1
648.0,1,0,0,0,0,0,1,11,4,0,0,-1
649.0,1,0,0,0,0,0,2,11,4,0,0,-1
650.0,1,0,0,0,0,0,2,11,4,0,0,-1
651.0,1,0,0,0,0,0,2,11,4,0,0,-1
652.0,1,0,0,0,0,0,2,10,4,0,0,-1
653.0,1,0,0,0,0,0,2,10,4,0,0,-1
654.0,1,0,0,0,0,0,2,10,4,0,0,-1
655.0,1,0,0,0,0,0,2,10,4,0,0,-1
656.0,1,-1,0,0,0,0,2,10,4,0,0,0
657.0,1,-1,0,0,0,0,2,10,4,0,0,0
658.0,1,-1,0,0,0,0,2,10,4,0,0,0
659.0,1,-1,0,0,0,0,2,10,4,0,0,0
660.0,1,0,0,0,0,0,2,10,4,0,0,0
661.0,1,0,0,0,0,0,2,10,4,0,0,0
662.0,1,0,0,0,0,0,2,10,4,0,0,0
663.0,1,0,0,0,0,0,2,10,3,0,0,0
664.0,1,0,0,0,0,0,2,10,3,0,0,0
665.0,1,0,0,0,0,0,2,10,3,0,0,0
666.0,1,0,0,0,0,0,2,10,3,0,0,0
667.0,1,0,0,0,0,0,2,10,3,0,0,0
668.0,1,0,0,0,0,0,2,10,3,0,0,0
669.0,1,0,0,0,0,0,2,10,3,0,0,0
670.0,1,0,0,0,0,0,2,10,3,0,0,0
671.0,1,0,0,0,0,0,2,10,3,0,0,0
672.0,1,0,0,0,0,0,2,9,3,0,0,0
673.0,1,0,0,0,0,0,2,9,3,0,0,0
674.0,1,0,0,0,0,0,2,9,3,0,0,0
675.0,1,0,0,0,0,0,2,9,3,0,0,0
676.0,1,0,0,0,0,0,2,9,3,0,0,0
677.0,1,0,0,0,0,0,2,9,3,0,0,0
678.0,1,0,0,0,0,0,2,9,3,0,0,0
679.0,1,0,0,0,0,0,2,9,3,0,0,0
680.0,1,0,0,0,0,0,2,9,3,0,0,0
681.0,1,0,0,0,0,0,2,9,3,0,0,0
682.0,1,0,0,0,0,0,2,9,3,0,0,0
683.0,1,0,0,0,0,0,2,9,3,0,0,0
684.0,1,0,0,0,0,0,2,9,3,0,0,0
685.0,1,0,0,0,0,0,2,9,2,0,0,0
686.0,1,0,0,0,0,0,2,9,2,0,0,0
687.0,1,0,0,0,0,0,2,9,2,0,0,0
688.0,1,0,0,0,0,0,2,8,2,0,0,0
689.0,1,0,0,0,0,0,2,8,2,0,0,0
690.0,1,0,0,0,0,0,2,8,2,0,0,0
691.0,1,0,0,0,0,0,2,8,2,0,0,0
692.0,1,0,0,0,0,0,2,8,2,0,0,0
693.0,0,0,0,0,0,0,2,8,2,0,0,0
694.0,0,0,0,0,0,0,2,8,2,0,0,0
695.0,0,0,0,0,0,0,2,8,2,0,0,0
696.0,0,0,0,0,0,0,2,8,2,0,0,0
697.0,0,0,0,0,0,0,3,8,2,0,0,0
698.0,1,0,0,0,0,0,3,8,2,0,0,0
699.0,1,0,0,0,0,0,3,8,2,0,0,0
700.0,1,0,0,0,0,0,3,8,2,0,0,0
701.0,1,0,0,0,0,0,3,8,2,0,0,0
702.0,1,0,0,0,0,0,3,8,2,0,0,0
703.0,1,0,0,0,0,0,3,7,2,0,0,0
704.0,1,0,0,0,0,0,3,7,1,0,0,0
705.0,1,0,0,0,0,0,3,7,1,0,0,0
706.0,1,0,0,0,0,0,3,7,1,0,0,0
707.0,1,0,0,0,0,0,2,7,1,0,0,0
708.0,1,0,0,0,0,0,3,7,1,0,0,0
709.0,1,0,0,0,0,0,3,7,1,0,0,0
710.0,1,0,0,0,0,0,2,7,1,-1,0,0
711.0,1,0,0,0,0,0,2,7,1,-1,0,0
712.0,1,0,0,0,0,0,2,7,1,-1,0,-1
713.0,1,0,0,0,0,0,2,7,1,-1,0,-1
714.0,1,0,0,0,0,0,2,7,1,-1,0,-1
715.0,1,0,0,0,0,0,2,7,1,-1,0,-1
716.0,1,0,0,0,0,0,2,6,1,-1,0,0
717.0,1,0,0,0,0,0,2,6,1,-1,0,0
718.0,1,0,0,0,0,0,2,6,1,-1,0,0
719.0,1,0,0,0,0,0,2,6,1,-1,0,0
720.0,1,0,0,0,0,0,2,6,1,-1,0,0
721.0,1,0,0,0,0,0,2,6,1,-1,0,0
722.0,1,0,0,0,0,0,2,6,1,-1,0,0
723.0,1,0,0,0,0,0,2,6,1,-1,0,0
724.0,1,0,0,0,0,0,2,6,1,-1,0,0
725.0,1,0,0,0,0,0,2,6,1,-1,0,0
726.0,1,0,0,0,0,0,2,6,1,-1,0,0
727.0,1,0,0,0,0,0,2,6,1,-1,0,0
728.0,1,0,0,0,0,0,2,6,1,-1,0,0
729.0,0,0,0,0,0,0,2,6,1,-1,0,0
730.0,0,0,0,0,0,0,2,6,1,-1,0,0
731.0,0,0,0,0,0,0,2,6,1,-1,0,0
732.0,0,0,0,0,0,0,2,6,0,-1,0,0
733.0,0,-4,0,0,0,0,1,6,-7,-1,-1,-3
734.0,0,-14,-3,1,1,-3,-1,0,-20,-4,-3,-11
735.0,1,-21,-6,3,2,-6,-3,-11,-37,-7,-6,-17
736.0,1,-21,-7,3,3,-7,-3,-12,-37,-8,-6,-17
737.0,1,-5,-6,3,3,-6,-2,1,-6,-7,-6,-4
738.0,2,-1,-3,3,2,-3,-1,4,1,-4,-5,-1
739.0,1,-4,-4,2,2,-3,0,4,3,-5,-4,-3
740.0,1,-1,-3,2,1,-4,0,4,9,-4,-3,-1
741.0,1,0,-3,1,1,-3,1,6,11,-4,-2,0
742.0,1,2,-2,1,0,-2,1,8,12,-3,-2,2
743.0,1,4,-1,0,0,-1,2,9,12,-2,-1,3
744.0,1,4,0,0,0,0,2,10,11,-2,-1,3
745.0,1,4,0,0,0,0,2,10,8,-1,0,3
746.0,1,4,0,0,0,0,2,10,8,-1,0,3
747.0,1,4,0,0,0,0,2,10,7,-1,0,3
748.0,1,4,0,0,0,0,2,9,6,0,0,2
749.0,0,3,0,0,0,0,2,9,5,0,0,2
750.0,0,3,0,0,0,0,2,9,4,0,0,2
751.0,1,2,1,0,0,0,2,8,3,0,0,1
752.0,1,2,1,0,0,0,2,8,3,0,0,1
753.0,1,2,1,0,0,0,2,8,2,0,0,1
754.0,1,1,1,0,0,0,2,7,2,0,0,0
755.0,0,0,1,0,0,0,2,7,1,0,0,0
756.0,0,0,1,0,0,0,2,7,1,0,0,0
757.0,1,0,1,0,0,0,2,7,1,0,0,0
758.0,1,0,0,0,0,0,2,7,1,0,0,0
759.0,1,0,0,0,0,0,2,7,1,0,0,0
760.0,1,0,0,0,0,0,2,7,1,0,0,0
761.0,1,0,0,0,0,0,2,7,1,0,0,0
762.0,1,0,0,0,0,0,2,7,1,0,0,0
763.0,1,0,0,0,0,0,2,7,1,0,0,0
764.0,1,0,0,0,0,0,2,7,1,0,0,0
765.0,1,0,0,0,0,0,2,7,2,0,0,0
766.0,1,0,0,0,0,0,2,8,2,0,0,0
767.0,1,0,0,0,0,0,2,8,2,0,0,-1
768.0,1,-1,0,0,0,0,2,8,2,0,0,-1
769.0,0,-1,0,0,0,0,2,8,2,0,0,-1
770.0,0,-1,0,0,0,0,3,8,3,0,0,-1
771.0,1,-1,0,0,0,0,3,9,3,0,0,-1
772.0,1,-1,0,0,0,0,3,9,3,0,0,-1
773.0,1,-1,0,0,0,0,3,9,4,0,0,-1
774.0,1,-1,0,0,0,0,3,9,4,0,0,-1
775.0,1,-1,0,0,0,0,3,9,4,0,0,-1
776.0,1,-1,0,0,0,0,3,9,4,0,0,-1
777.0,1,-1,0,0,0,0,3,9,4,0,0,-1
778.0,1,-1,0,0,0,0,2,9,4,0,0,-1
779.0,1,-1,0,0,0,0,2,9,4,0,0,-1
780.0,1,-1,0,0,0,0,2,9,4,0,0,0
781.0,1,-1,0,0,0,0,2,9,5,0,0,0
782.0,1,0,0,0,0,0,1,9,5,0,0,0
783.0,1,0,0,0,0,0,1,9,5,0,0,0
784.0,2,0,0,0,0,0,1,9,6,0,0,0
785.0,2,0,0,0,0,0,0,10,6,0,0,0
786.0,3,0,0,0,0,0,0,10,7,0,0,0
787.0,3,0,-1,0,0,0,0,10,7,0,0,0
788.0,3,0,-1,0,0,0,0,10,8,1,0,0
789.0,3,0,-1,0,1,0,0,11,9,1,0,0
790.0,4,0,-1,0,1,0,0,11,10,2,0,1
791.0,4,0,-1,0,1,0,0,11,11,2,0,1
792.0,5,0,-1,0,1,0,-1,12,11,2,0,2
793.0,5,1,-2,-1,2,0,-1,12,12,3,1,2
794.0,6,1,-2,-1,2,0,-2,13,13,3,1,3
795.0,6,1,-2,-1,2,0,-2,13,14,4,1,3
796.0,7,1,-2,-1,2,-1,-2,14,15,4,1,4
797.0,8,2,-2,-2,3,-1,-3,15,16,5,2,5
798.0,9,2,-3,-2,3,-1,-3,16,17,6,2,5
799.0,10,3,-3,-2,3,-1,-3,16,17,6,2,5
800.0,11,3,-3,-3,4,-1,-4,17,18,6,3,6
801.0,11,4,-4,-3,4,-1,-5,18,19,7,3,7
802.0,12,4,-4,-4,5,-1,-5,19,19,8,4,7
803.0,13,4,-4,-4,5,-1,-5,19,19,8,4,7
804.0,14,5,-4,-5,6,-1,-6,20,20,9,4,8
805.0,14,5,-5,-5,6,-1,-6,20,20,9,5,8
806.0,15,6,-5,-5,6,-1,-7,21,20,10,5,9
807.0,15,6,-5,-6,7,-1,-7,21,20,10,5,9
808.0,16,7,-5,-6,7,0,-7,21,20,11,6,10
809.0,16,7,-5,-7,7,0,-8,21,19,11,6,10
810.0,16,7,-6,-7,8,0,-8,21,18,11,6,10
811.0,17,7,-6,-7,8,0,-8,21,17,11,6,10
812.0,17,8,-6,-8,8,0,-9,20,16,12,7,10
813.0,17,8,-6,-8,9,0,-9,20,14,12,7,10
814.0,17,8,-6,-8,9,0,-9,19,13,11,7,10
815.0,17,8,-6,-8,9,0,-9,18,10,11,7,10
816.0,17,8,-6,-9,9,0,-9,17,8,11,7,10
817.0,17,8,-6,-9,9,0,-9,16,6,11,7,10
818.0,17,8,-7,-9,10,0,-9,15,4,11,7,10
819.0,17,8,-7,-9,10,0,-9,14,3,10,7,9
820.0,17,7,-7,-9,10,0,-9,12,1,9,7,9
821.0,16,7,-7,-10,10,0,-9,11,0,9,7,8
822.0,16,7,-7,-10,10,0,-9,10,-2,8,7,8
823.0,16,7,-7,-10,10,0,-9,9,-2,8,6,8
824.0,15,6,-7,-10,10,0,-9,8,-4,7,6,7
825.0,15,6,-7,-10,10,0,-8,7,-5,6,6,7
826.0,15,6,-7,-10,10,0,-8,6,-6,5,6,6
827.0,14,6,-7,-9,10,0,-8,5,-7,4,5,6
828.0,13,5,-7,-9,10,0,-8,4,-8,4,5,5
829.0,13,5,-7,-9,10,0,-7,4,-9,3,5,5
830.0,13,5,-7,-9,10,0,-7,4,-9,2,4,5
831.0,12,4,-6,-9,9,0,-6,3,-10,1,4,4
832.0,11,4,-6,-9,9,0,-6,3,-10,0,3,4
833.0,11,4,-6,-8,9,0,-5,3,-10,0,3,3
834.0,11,4,-6,-8,9,0,-5,3,-10,0,3,3
835.0,10,3,-6,-8,9,0,-3,3,-10,-1,2,3
836.0,9,3,-6,-8,8,0,-3,3,-9,-1,2,3
837.0,9,3,-6,-7,8,0,-2,3,-9,-2,2,2
838.0,9,3,-6,-7,8,0,-2,4,-9,-2,2,2
839.0,8,2,-5,-7,8,0,0,4,-9,-3,1,2
840.0,7,2,-5,-7,7,0,0,4,-8,-4,1,2
841.0,7,2,-5,-6,7,0,0,4,-8,-4,1,1
842.0,7,2,-5,-6,7,0,0,4,-8,-5,0,1
843.0,6,2,-5,-6,7,0,2,4,-8,-5,0,1
844.0,6,2,-4,-6,6,0,2,4,-8,-6,0,1
845.0,5,2,-4,-5,6,0,3,4,-8,-6,0,0
846.0,5,2,-4,-5,6,0,4,4,-8,-6,0,0
847.0,4,2,-4,-5,5,0,5,3,-8,-7,0,0
848.0,3,1,-3,-5,5,0,6,2,-8,-7,0,0
849.0,3,1,-3,-4,5,0,6,2,-8,-7,0,0
850.0,2,1,-3,-4,4,0,7,1,-8,-8,0,0
851.0,2,1,-2,-4,4,0,8,1,-8,-8,-1,0
852.0,1,1,-2,-3,3,0,9,0,-7,-8,-1,0
853.0,1,1,-2,-3,3,0,10,0,-7,-8,-1,0
854.0,1,0,-1,-3,2,0,10,-1,-7,-9,-1,0
855.0,0,0,-1,-2,2,0,11,-1,-7,-9,-1,0
856.0,0,0,0,-2,1,0,12,-1,-6,-9,-1,0
857.0,-1,0,0,-2,1,0,13,-1,-6,-9,-1,0
858.0,-1,0,0,-1,1,0,14,-1,-6,-9,-2,-1
859.0,-1,0,0,-1,0,0,15,-1,-6,-9,-2,-1
860.0,-2,0,0,-1,0,0,15,-1,-5,-9,-2,-1
861.0,-2,0,0,-1,0,0,16,-1,-5,-9,-2,-1
862.0,-2,0,0,0,0,1,17,-1,-5,-9,-2,-2
863.0,-3,0,1,0,0,1,18,-1,-5,-9,-2,-2
864.0,-3,0,1,0,0,1,18,-1,-5,-9,-2,-2
865.0,-3,0,1,0,0,1,18,-1,-4,-9,-3,-3
866.0,-3,0,1,0,-1,1,19,0,-4,-9,-3,-3
867.0,-4,0,1,0,-1,1,20,0,-4,-9,-3,-3
868.0,-4,-1,2,0,-1,1,20,0,-3,-9,-3,-3
869.0,-4,-1,2,0,-2,1,20,0,-3,-9,-3,-4
870.0,-5,-1,2,1,-2,1,20,1,-2,-9,-3,-4
871.0,-5,-1,2,1,-2,1,20,1,-2,-9,-3,-4
872.0,-5,-1,2,1,-2,1,20,1,-2,-9,-3,-4
873.0,-5,-1,2,1,-3,1,20,1,-2,-9,-3,-4
874.0,-5,-1,3,2,-3,1,20,1,-1,-8,-3,-4
875.0,-6,-2,3,2,-3,1,19,1,-1,-8,-3,-4
876.0,-6,-2,3,2,-3,1,18,1,-1,-8,-3,-4
877.0,-6,-2,3,2,-4,1,18,1,-1,-8,-3,-4
878.0,-6,-1,3,2,-4,1,17,1,-1,-8,-3,-4
879.0,-6,-1,3,2,-4,1,16,1,-1,-7,-3,-4
880.0,-5,-1,3,3,-4,1,15,1,-1,-7,-3,-4
881.0,-5,-1,4,3,-4,1,14,1,-1,-7,-3,-4
882.0,-5,-1,4,3,-4,1,14,1,-1,-7,-3,-4
883.0,-5,-1,4,3,-4,1,13,1,-2,-7,-3,-4
884.0,-5,-1,4,3,-4,1,12,1,-2,-6,-3,-4
885.0,-5,-1,4,3,-4,1,11,1,-2,-6,-3,-3
886.0,-5,-1,4,3,-4,1,10,1,-2,-6,-3,-3
887.0,-5,-2,4,3,-4,1,10,1,-2,-6,-3,-3
888.0,-5,-2,4,3,-4,1,9,1,-3,-6,-3,-3
889.0,-5,-2,3,3,-4,1,8,1,-3,-6,-3,-3
890.0,-5,-2,3,3,-4,1,8,1,-3,-5,-3,-3
891.0,-4,-2,3,3,-4,1,7,0,-3,-5,-3,-3
892.0,-4,-2,3,3,-4,1,7,0,-3,-5,-3,-3
893.0,-4,-2,3,3,-4,0,6,0,-4,-5,-3,-3
894.0,-4,-2,3,3,-4,0,6,0,-4,-5,-3,-3
895.0,-4,-2,3,3,-4,0,5,0,-4,-5,-3,-3
896.0,-4,-2,3,3,-4,0,5,0,-4,-5,-3,-3
897.0,-4,-2,3,3,-4,0,5,0,-4,-5,-3,-3
898.0,-4,-2,3,3,-4,0,4,0,-4,-5,-3,-3
899.0,-3,-2,3,3,-4,0,4,0,-4,-4,-3,-3
900.0,-3,-2,3,3,-4,0,4,0,-4,-4,-3,-3
901.0,-3,-2,2,3,-4,0,3,0,-4,-4,-3,-3
902.0,-3,-3,2,3,-4,0,3,0,-4,-4,-3,-3
903.0,-3,-2,2,3,-3,0,3,0,-4,-4,-3,-3
904.0,-3,-2,2,3,-3,0,3,0,-4,-4,-3,-3
905.0,-3,-2,2,3,-3,0,2,0,-4,-4,-3,-3
906.0,-3,-2,2,3,-3,0,2,-1,-5,-4,-3,-3
907.0,-3,-2,2,3,-3,0,2,-1,-5,-4,-3,-3
908.0,-3,-2,2,3,-3,0,2,-1,-5,-4,-3,-3
909.0,-3,-3,2,3,-3,0,2,-1,-5,-4,-3,-4
910.0,-2,-3,1,3,-3,0,2,-1,-5,-4,-3,-4
911.0,-2,-3,1,3,-3,0,1,-1,-5,-4,-3,-4
912.0,-2,-3,1,3,-3,0,1,-1,-5,-4,-3,-4
913.0,-2,-3,1,3,-3,0,1,-1,-5,-4,-3,-4
914.0,-2,-3,1,3,-2,0,1,-1,-5,-4,-3,-3
915.0,-2,-3,1,3,-2,0,1,-1,-5,-4,-3,-3
916.0,-2,-3,1,3,-2,0,1,-1,-5,-4,-3,-3
917.0,-2,-3,1,3,-2,0,1,-1,-5,-4,-3,-3
918.0,-2,-3,1,3,-2,0,1,-1,-5,-4,-3,-3
919.0,-2,-3,1,3,-2,0,1,-1,-5,-4,-3,-3
920.0,-2,-3,1,3,-2,0,0,-1,-5,-4,-3,-3
921.0,-2,-3,1,3,-2,-1,0,-1,-5,-4,-3,-3
922.0,-2,-3,1,3,-2,-1,0,-1,-5,-4,-3,-3
923.0,-2,-3,0,3,-2,-1,0,-1,-5,-4,-3,-4
924.0,-2,-3,0,3,-2,-1,0,-1,-5,-4,-3,-3
925.0,-2,-3,0,3,-2,-1,0,-1,-5,-4,-3,-3
926.0,-2,-3,0,3,-2,-1,0,-1,-5,-4,-3,-3
927.0,-2,-3,0,3,-2,-1,0,-1,-5,-4,-3,-3
928.0,-2,-3,0,3,-2,-1,0,-1,-5,-4,-3,-3
929.0,-2,-3,0,3,-2,-1,0,-1,-4,-3,-3,-3
930.0,-2,-3,0,3,-2,-1,0,-1,-4,-3,-3,-3
931.0,-3,-3,0,3,-2,-1,0,-1,-4,-3,-3,-3
932.0,-3,-3,0,3,-2,-1,0,-1,-4,-3,-3,-3
933.0,-3,-3,0,3,-2,-1,0,-1,-4,-3,-3,-3
934.0,-3,-3,1,3,-2,-1,0,-1,-4,-3,-3,-3
935.0,-3,-3,1,3,-2,0,0,-1,-4,-3,-3,-3
936.0,-3,-3,1,3,-2,0,0,0,-4,-3,-3,-3
937.0,-3,-3,1,3,-2,0,0,0,-4,-3,-2,-3
938.0,-3,-3,1,3,-2,0,0,0,-4,-3,-2,-3
939.0,-3,-3,1,3,-2,0,0,0,-4,-3,-2,-3
940.0,-3,-3,1,3,-2,0,0,0,-4,-3,-2,-3
941.0,-3,-3,1,3,-2,0,0,0,-4,-3,-2,-3
942.0,-3,-2,1,3,-2,0,0,0,-4,-3,-2,-3
943.0,-3,-2,1,3,-2,0,0,0,-4,-3,-2,-3
944.0,-3,-2,1,3,-2,0,0,0,-3,-3,-2,-3
945.0,-3,-2,1,3,-2,0,0,0,-3,-3,-2,-3
946.0,-3,-2,1,3,-2,0,0,0,-3,-3,-2,-3
947.0,-3,-2,1,3,-2,0,0,0,-3,-3,-2,-3
948.0,-3,-2,1,3,-2,0,0,0,-3,-2,-2,-3
949.0,-3,-2,1,3,-2,0,0,0,-3,-2,-2,-3
950.0,-3,-2,1,3,-2,0,0,0,-3,-2,-2,-3
951.0,-3,-2,1,3,-2,0,0,0,-3,-2,-2,-3
952.0,-3,-2,1,3,-2,0,0,0,-3,-2,-2,-3
953.0,-3,-2,1,3,-2,0,0,0,-3,-2,-2,-3
954.0,-3,-2,1,3,-2,0,0,0,-3,-2,-2,-3
955.0,-3,-2,1,3,-2,0,0,0,-3,-2,-2,-3
956.0,-3,-2,1,3,-2,0,0,0,-3,-2,-2,-3
957.0,-2,-2,1,3,-2,0,0,0,-3,-2,-2,-3
958.0,-2,-2,1,3,-2,0,0,0,-3,-2,-2,-3
959.0,-2,-2,1,3,-2,0,0,0,-3,-2,-2,-3
960.0,-2,-2,1,3,-2,0,0,0,-3,-2,-2,-3
961.0,-2,-2,1,3,-2,0,0,0,-3,-2,-2,-3
962.0,-2,-2,1,3,-2,0,0,0,-3,-2,-2,-3
963.0,-2,-2,1,3,-2,0,0,0,-3,-2,-2,-3
964.0,-1,-2,1,3,-2,0,0,0,-3,-2,-2,-3
965.0,-1,-2,1,2,-2,0,0,0,-3,-2,-2,-3
966.0,-1,-2,1,2,-2,0,0,0,-3,-2,-2,-3
967.0,-1,-2,1,2,-2,0,0,0,-3,-2,-2,-3
968.0,-1,-2,1,2,-2,0,0,0,-3,-2,-2,-3
969.0,-1,-1,1,2,-2,0,0,0,-3,-2,-2,-3
970.0,-1,-1,0,2,-2,0,0,0,-3,-2,-2,-3
971.0,-1,-1,0,2,-2,0,0,0,-3,-2,-2,-3
972.0,-2,-1,0,2,-2,0,0,0,-3,-2,-2,-2
973.0,-2,-2,1,2,-2,0,0,0,-3,-2,-2,-2
974.0,-2,-2,1,2,-2,0,0,0,-3,-2,-2,-2
975.0,-2,-2,1,2,-2,0,0,0,-3,-2,-2,-2
976.0,-2,-2,1,2,-2,0,0,0,-3,-2,-2,-2
977.0,-2,-2,1,2,-2,0,0,0,-3,-2,-2,-2
978.0,-2,-2,1,2,-2,0,0,0,-3,-2,-2,-2
979.0,-2,-1,1,2,-2,0,0,0,-2,-2,-1,-2
980.0,-2,-1,1,2,-2,0,0,0,-2,-1,-1,-2
981.0,-2,-1,1,2,-2,0,0,0,-2,-1,-1,-2
982.0,-2,-1,1,2,-2,0,0,0,-2,-1,-1,-2
983.0,-2,-1,1,2,-2,0,0,0,-2,-1,-1,-2
984.0,-2,-1,1,2,-2,0,0,0,-2,-1,-1,-2
985.0,-2,-1,1,2,-2,0,0,0,-2,-1,-1,-2
986.0,-2,-1,1,2,-2,0,0,1,-2,-1,-1,-2
987.0,-3,-1,1,2,-2,0,0,1,-2,-1,-1,-2
988.0,-3,-1,1,2,-2,0,0,1,-2,-1,-1,-1
989.0,-3,-1,2,2,-2,0,0,1,-2,-1,-1,-1
990.0,-3,-1,2,2,-2,0,0,1,-1,-1,-1,-1
991.0,-3,-1,2,2,-3,0,0,1,-1,-1,-1,-1
992.0,-4,-1,2,2,-3,0,0,1,-1,-1,-1,-1
993.0,-4,-1,2,2,-3,0,0,1,-1,-1,-1,-1
994.0,-4,-1,2,2,-3,0,0,1,-1,-1,-1,-1
995.0,-4,-1,2,3,-3,0,0,1,-1,-1,-1,-1
996.0,-4,-1,2,3,-3,0,0,1,-1,0,-1,-1
997.0,-4,-1,2,3,-3,0,0,1,-1,0,-1,-1
998.0,-4,-1,2,3,-3,0,0,1,-1,0,0,-1
999.0,-3,-1,2,3,-3,0,0,1,-1,0,0,-1
1000.0,-3,-1,2,2,-3,0,0,1,-1,0,0,-1
1001.0,-3,-1,2,2,-3,0,0,1,-1,0,0,-1
1002.0,-3,-1,2,2,-3,0,0,1,-1,0,0,-1
1003.0,-3,-1,2,2,-3,0,0,1,-1,0,0,-1
1004.0,-3,-1,2,2,-3,0,0,1,-1,0,0,0
1005.0,-3,-1,2,2,-3,0,0,1,-1,0,0,0
1006.0,-3,0,2,2,-3,0,0,1,-1,0,0,0
1007.0,-3,0,3,2,-3,0,0,1,-1,0,0,0
1008.0,-3,0,3,2,-3,0,0,1,-1,0,0,0
1009.0,-3,0,3,2,-3,0,0,1,0,0,0,0
1010.0,-4,0,3,2,-3,1,0,1,0,0,0,0
1011.0,-4,0,3,2,-4,1,0,1,0,0,0,0
1012.0,-4,0,3,3,-4,1,0,1,0,0,0,0
1013.0,-4,0,3,3,-4,1,0,1,0,0,0,0
1014.0,-5,0,3,3,-4,1,0,1,0,0,0,0
1015.0,-5,-1,3,3,-4,1,0,1,0,0,0,0
1016.0,-5,0,4,3,-4,1,0,1,0,0,0,0
1017.0,-5,0,4,3,-4,1,0,1,0,0,0,0
1018.0,-4,0,4,3,-4,1,0,1,0,0,0,0
1019.0,-4,0,4,3,-4,1,0,1,0,0,0,0
1020.0,-4,0,4,3,-4,1,0,1,0,0,0,0
1021.0,-4,0,4,2,-4,1,0,1,0,0,0,0
1022.0,-3,0,4,2,-4,1,-1,1,0,0,0,0
1023.0,-3,0,4,2,-4,1,-1,1,0,0,0,0
1024.0,-3,0,4,2,-4,1,-1,1,0,0,0,0
1025.0,-3,0,4,2,-4,1,-1,1,0,0,0,0
1026.0,-3,0,4,2,-4,1,-1,1,0,0,0,0
1027.0,-3,0,4,2,-4,1,-1,1,0,1,0,0
1028.0,-3,0,4,2,-4,1,-1,1,0,1,0,0
1029.0,-3,0,4,2,-4,1,-1,1,0,1,0,0
1030.0,-3,0,4,2,-4,1,-1,1,0,1,0,0
1031.0,-3,0,4,2,-4,1,-1,1,0,1,0,0
1032.0,-3,0,4,2,-4,1,-1,1,0,1,0,0
1033.0,-3,0,4,2,-4,1,-1,1,1,1,0,0
1034.0,-3,0,4,2,-4,1,-1,1,1,1,0,0
1035.0,-3,0,4,2,-4,1,-1,1,1,1,0,0
1036.0,-3,0,4,2,-4,1,-1,1,1,1,0,0
1037.0,-3,0,4,2,-4,1,-1,1,1,1,0,0
1038.0,-3,0,4,2,-4,1,-1,1,1,1,0,0
1039.0,-2,0,4,2,-4,1,-1,1,1,1,1,0
1040.0,-2,0,4,2,-4,1,-1,1,1,1,1,0
1041.0,-2,0,4,2,-4,1,-1,1,1,1,1,0
1042.0,-2,0,3,2,-4,1,-2,1,1,1,1,0
1043.0,-2,0,3,2,-3,1,-2,1,1,1,1,0
1044.0,-2,0,3,2,-3,1,-2,1,1,1,1,0
1045.0,-2,0,3,1,-3,1,-2,1,1,1,1,0
1046.0,-2,0,3,1,-3,1,-2,1,1,1,1,0
1047.0,-2,0,3,1,-3,1,-2,1,1,1,1,0
1048.0,-2,0,3,1,-3,1,-2,0,1,1,1,0
1049.0,-2,0,3,1,-3,1,-2,0,1,1,1,0
1050.0,-2,0,3,1,-3,2,-2,0,1,2,1,0
1051.0,-3,0,4,1,-3,2,-2,0,1,2,1,0
1052.0,-3,0,4,1,-4,2,-2,0,1,2,1,0
1053.0,-3,0,4,1,-4,2,-2,0,1,2,1,1
1054.0,-3,0,4,1,-4,2,-2,0,1,2,1,1
1055.0,-3,0,4,1,-4,2,-2,0,1,2,1,1
1056.0,-3,0,4,1,-4,2,-2,0,1,2,1,1
1057.0,-3,0,4,1,-4,2,-2,0,1,2,1,1
1058.0,-3,0,4,1,-4,2,-2,0,1,2,1,1
1059.0,-3,0,4,1,-4,2,-2,0,1,2,1,1
1060.0,-3,0,4,1,-4,2,-2,0,1,2,1,1
1061.0,-3,0,4,1,-4,2,-2,0,1,2,1,1
1062.0,-2,0,4,1,-4,2,-2,0,1,2,1,1
1063.0,-2,0,4,1,-4,2,-2,0,1,2,1,1
1064.0,-2,0,4,1,-3,2,-2,0,1,2,1,1
1065.0,-2,0,4,1,-3,2,-2,-1,1,2,1,1
1066.0,-1,0,4,1,-3,2,-2,-1,1,2,1,1
1067.0,-1,0,4,1,-3,2,-2,-1,1,2,1,1
1068.0,-1,0,4,1,-3,2,-2,-1,1,2,1,1
1069.0,-1,0,4,1,-3,2,-3,-1,1,2,1,1
1070.0,-1,1,4,1,-3,2,-3,-1,1,2,2,1
1071.0,-1,1,4,1,-3,2,-3,-1,1,2,2,1
1072.0,-1,1,3,1,-3,2,-3,-1,1,3,2,1
